,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
257,000858.SZ,20221011,158.91,160.01,154.9,158.59,158.9,-0.31,-0.1951,163898.13,2587296.299
258,000858.SZ,20221010,169.5,170.1,158.69,158.9,169.23,-10.33,-6.1041,256509.12,4179453.268
259,000858.SZ,20220930,169.89,172.0,168.86,169.23,168.51,0.72,0.4273,167010.01,2843915.545
260,000858.SZ,20220929,172.49,172.52,167.55,168.51,169.6,-1.09,-0.6427,175647.12,2971843.109
261,000858.SZ,20220928,170.55,172.54,169.5,169.6,170.83,-1.23,-0.72,244310.5,4176068.02
262,000858.SZ,20220927,163.93,171.4,161.99,170.83,162.11,8.72,5.3791,354439.91,5929460.447
263,000858.SZ,20220926,158.0,163.99,157.77,162.11,159.13,2.98,1.8727,210416.11,3411760.443
264,000858.SZ,20220923,158.0,160.62,157.9,159.13,158.9,0.23,0.1447,120258.92,1916778.416
265,000858.SZ,20220922,162.0,162.29,158.55,158.9,163.45,-4.55,-2.7837,182114.04,2916788.948
266,000858.SZ,20220921,165.19,165.77,163.3,163.45,165.79,-2.34,-1.4114,127647.74,2093973.068
267,000858.SZ,20220920,164.0,165.96,162.17,165.79,163.02,2.77,1.6992,184881.26,3048376.406
268,000858.SZ,20220919,160.75,165.13,159.52,163.02,161.08,1.94,1.2044,172370.96,2810086.975
269,000858.SZ,20220916,164.0,164.79,160.78,161.08,164.4,-3.32,-2.0195,178052.22,2882822.678
270,000858.SZ,20220915,162.67,166.5,162.1,164.4,162.4,2.0,1.2315,244932.22,4041538.789
271,000858.SZ,20220914,162.0,163.23,160.98,162.4,163.63,-1.23,-0.7517,143438.03,2325532.85
272,000858.SZ,20220913,163.88,164.97,161.7,163.63,161.46,2.17,1.344,224554.47,3676000.837
273,000858.SZ,20220909,159.11,161.65,158.36,161.46,159.07,2.39,1.5025,203188.47,3269738.015
274,000858.SZ,20220908,160.01,161.35,158.88,159.07,158.94,0.13,0.0818,148671.78,2377952.564
275,000858.SZ,20220907,160.0,160.01,158.0,158.94,160.53,-1.59,-0.9905,141507.87,2245681.618
276,000858.SZ,20220906,159.02,161.35,158.27,160.53,159.02,1.51,0.9496,146937.67,2346001.119
277,000858.SZ,20220905,160.0,160.35,157.07,159.02,161.84,-2.82,-1.7425,224320.12,3551118.312
278,000858.SZ,20220902,164.49,164.49,161.01,161.84,163.56,-1.72,-1.0516,155924.24,2524463.032
279,000858.SZ,20220901,166.0,166.0,163.3,163.56,167.19,-3.63,-2.1712,158441.89,2607493.588
280,000858.SZ,20220831,162.9,167.98,162.5,167.19,164.03,3.16,1.9265,267333.48,4444754.516
281,000858.SZ,20220830,164.0,164.76,162.19,164.03,165.35,-1.32,-0.7983,186432.52,3046737.234
282,000858.SZ,20220829,167.44,169.55,165.0,165.35,170.1,-4.75,-2.7925,254305.64,4218793.35
283,000858.SZ,20220826,171.88,173.8,169.56,170.1,169.41,0.69,0.4073,243786.83,4181288.062
284,000858.SZ,20220825,167.89,169.98,167.23,169.41,167.24,2.17,1.2975,174853.9,2949656.306
285,000858.SZ,20220824,167.96,169.5,166.0,167.24,168.0,-0.76,-0.4524,180254.6,3021329.673
286,000858.SZ,20220823,171.7,172.29,167.5,168.0,171.5,-3.5,-2.0408,229248.45,3868689.013
287,000858.SZ,20220822,172.3,173.45,170.26,171.5,173.66,-2.16,-1.2438,155130.18,2663565.072
288,000858.SZ,20220819,172.5,175.15,172.0,173.66,173.43,0.23,0.1326,126037.8,2189742.325
289,000858.SZ,20220818,175.0,175.2,172.01,173.43,176.2,-2.77,-1.5721,179552.16,3110937.648
290,000858.SZ,20220817,175.31,176.97,174.02,176.2,175.23,0.97,0.5536,122116.28,2144649.842
291,000858.SZ,20220816,175.97,177.3,174.7,175.23,176.0,-0.77,-0.4375,109975.43,1929236.389
292,000858.SZ,20220815,177.63,179.6,175.7,176.0,178.7,-2.7,-1.5109,138440.11,2446911.673
293,000858.SZ,20220812,178.3,179.66,176.71,178.7,177.91,0.79,0.444,108618.95,1936659.422
294,000858.SZ,20220811,174.99,177.91,174.55,177.91,174.0,3.91,2.2471,139670.51,2468539.674
295,000858.SZ,20220810,175.58,177.5,173.0,174.0,176.98,-2.98,-1.6838,143549.32,2503385.133
296,000858.SZ,20220809,177.05,178.0,176.22,176.98,177.91,-0.93,-0.5227,85386.31,1511033.063
297,000858.SZ,20220808,178.3,181.53,177.5,177.91,179.18,-1.27,-0.7088,130251.13,2331931.588
298,000858.SZ,20220805,177.45,179.5,176.21,179.18,176.78,2.4,1.3576,127017.11,2260873.414
299,000858.SZ,20220804,174.6,177.49,174.45,176.78,174.59,2.19,1.2544,133685.53,2350151.18
300,000858.SZ,20220803,175.88,179.5,174.3,174.59,175.66,-1.07,-0.6091,154030.54,2710918.104
301,000858.SZ,20220802,176.9,178.66,173.08,175.66,178.58,-2.92,-1.6351,176737.94,3114640.799
302,000858.SZ,20220801,178.5,179.99,176.82,178.58,178.4,0.18,0.1009,156082.01,2791638.728
303,000858.SZ,20220729,186.49,186.49,177.8,178.4,187.12,-8.72,-4.6601,340310.91,6166191.233
304,000858.SZ,20220728,188.45,190.5,186.85,187.12,188.1,-0.98,-0.521,92609.26,1744687.639
305,000858.SZ,20220727,190.05,191.01,187.56,188.1,190.99,-2.89,-1.5132,97491.24,1844277.553
306,000858.SZ,20220726,188.86,192.0,188.68,190.99,188.08,2.91,1.5472,137474.45,2627310.531
307,000858.SZ,20220725,186.85,188.5,184.75,188.08,185.91,2.17,1.1672,124799.02,2336297.1
308,000858.SZ,20220722,187.5,188.5,185.0,185.91,186.7,-0.79,-0.4231,116985.63,2180797.972
309,000858.SZ,20220721,188.99,189.9,186.58,186.7,189.11,-2.41,-1.2744,110728.44,2082697.378
310,000858.SZ,20220720,190.8,191.5,188.0,189.11,188.9,0.21,0.1112,112497.72,2134516.123
311,000858.SZ,20220719,187.0,189.65,186.5,188.9,187.33,1.57,0.8381,120214.15,2259044.88
312,000858.SZ,20220718,189.63,189.8,184.2,187.33,189.9,-2.57,-1.3533,178034.26,3320023.855
313,000858.SZ,20220715,190.15,195.51,188.0,189.9,190.13,-0.23,-0.121,207208.92,3979169.055
314,000858.SZ,20220714,191.17,193.56,189.05,190.13,193.1,-2.97,-1.5381,151079.3,2880607.578
315,000858.SZ,20220713,189.57,194.78,187.61,193.1,190.0,3.1,1.6316,189918.7,3656106.377
316,000858.SZ,20220712,188.78,192.74,187.54,190.0,189.38,0.62,0.3274,169934.79,3229606.651
317,000858.SZ,20220711,190.02,190.8,186.0,189.38,192.7,-3.32,-1.7229,192574.69,3621672.903
318,000858.SZ,20220708,193.35,194.8,190.96,192.7,191.59,1.11,0.5794,164096.71,3167643.747
319,000858.SZ,20220707,194.74,194.74,188.47,191.59,194.74,-3.15,-1.6175,266770.66,5095578.644
320,000858.SZ,20220706,198.12,199.62,193.35,194.74,198.61,-3.87,-1.9485,227633.12,4459016.82
321,000858.SZ,20220705,201.65,202.66,196.26,198.61,201.04,-2.43,-1.2087,262964.92,5224558.25
322,000858.SZ,20220704,200.99,202.8,198.2,201.04,203.0,-1.96,-0.9655,225876.23,4525333.761
323,000858.SZ,20220701,202.08,205.0,198.0,203.0,201.93,1.07,0.5299,219365.9,4418343.886
324,000858.SZ,20220630,192.18,205.0,192.18,201.93,192.0,9.93,5.1719,425214.5,8521483.468
325,000858.SZ,20220629,196.99,197.14,190.5,192.0,196.63,-4.63,-2.3547,289970.9,5625269.619
326,000858.SZ,20220628,193.0,199.87,191.2,199.65,193.0,6.65,3.4456,316785.9,6232395.066
327,000858.SZ,20220627,187.0,195.68,187.0,193.0,185.0,8.0,4.3243,366374.71,7058190.24
328,000858.SZ,20220624,181.5,185.51,179.91,185.0,180.4,4.6,2.5499,245186.74,4504178.661
329,000858.SZ,20220623,178.1,180.9,177.79,180.4,178.07,2.33,1.3085,159725.18,2867621.353
330,000858.SZ,20220622,182.0,182.88,177.75,178.07,181.66,-3.59,-1.9762,223527.64,4006768.455
331,000858.SZ,20220621,182.66,185.5,180.45,181.66,183.49,-1.83,-0.9973,218115.75,3990195.909
332,000858.SZ,20220620,182.76,187.0,179.0,183.49,181.18,2.31,1.275,311954.35,5705313.089
333,000858.SZ,20220617,176.5,181.18,176.5,181.18,177.6,3.58,2.0158,286203.61,5145018.832
334,000858.SZ,20220616,178.0,181.0,177.0,177.6,177.28,0.32,0.1805,205005.86,3668452.194
335,000858.SZ,20220615,173.82,179.9,171.79,177.28,173.8,3.48,2.0023,325441.08,5743255.077
336,000858.SZ,20220614,170.2,174.0,169.65,173.8,172.51,1.29,0.7478,197333.28,3385240.808
337,000858.SZ,20220613,175.19,176.4,171.1,172.51,177.42,-4.91,-2.7674,264345.91,4580799.636
338,000858.SZ,20220610,175.03,178.5,173.5,177.42,176.01,1.41,0.8011,215630.45,3804237.561
339,000858.SZ,20220609,178.36,179.9,175.79,176.01,178.13,-2.12,-1.1901,207838.89,3688662.162
340,000858.SZ,20220608,174.3,179.99,173.02,178.13,174.12,4.01,2.303,325278.71,5770812.837
341,000858.SZ,20220607,173.1,178.4,172.0,174.12,172.94,1.18,0.6823,295077.03,5177758.449
342,000858.SZ,20220606,170.5,173.49,166.58,172.94,169.75,3.19,1.8792,278141.75,4762415.124
343,000858.SZ,20220602,169.03,171.0,168.68,169.75,170.41,-0.66,-0.3873,165223.54,2801365.549
344,000858.SZ,20220601,172.99,173.3,169.03,170.41,171.4,-0.99,-0.5776,219302.45,3739434.438
345,000858.SZ,20220531,166.0,172.82,165.02,171.4,166.18,5.22,3.1412,486544.83,8293724.659
346,000858.SZ,20220530,160.01,167.75,160.0,166.18,157.95,8.23,5.2105,510932.06,8416468.104
347,000858.SZ,20220527,159.65,161.5,157.29,157.95,157.22,0.73,0.4643,210683.08,3356383.642
348,000858.SZ,20220526,157.0,159.7,155.0,157.22,157.45,-0.23,-0.1461,194317.56,3043721.248
349,000858.SZ,20220525,156.45,158.56,155.0,157.45,156.57,0.88,0.562,163957.07,2565767.96
350,000858.SZ,20220524,160.43,161.0,156.28,156.57,159.43,-2.86,-1.7939,188552.34,2974172.509
351,000858.SZ,20220523,161.61,162.18,158.0,159.43,162.47,-3.04,-1.8711,276453.21,4410754.725
352,000858.SZ,20220520,154.3,162.98,153.69,162.47,153.52,8.95,5.8299,452296.75,7222107.585
353,000858.SZ,20220519,152.87,153.6,152.22,153.52,154.58,-1.06,-0.6857,148782.82,2273068.154
354,000858.SZ,20220518,156.35,156.49,153.45,154.58,156.15,-1.57,-1.0054,165605.04,2560375.192
355,000858.SZ,20220517,155.17,156.49,154.64,156.15,155.18,0.97,0.6251,133412.35,2078095.646
356,000858.SZ,20220516,158.97,158.98,154.2,155.18,156.94,-1.76,-1.1214,177651.46,2767778.351
357,000858.SZ,20220513,159.6,159.87,156.05,156.94,158.08,-1.14,-0.7212,152555.76,2401106.195
358,000858.SZ,20220512,156.2,159.68,156.1,158.08,157.51,0.57,0.3619,170686.07,2699983.161
359,000858.SZ,20220511,155.33,159.65,155.0,157.51,155.33,2.18,1.4035,243902.45,3846228.733
360,000858.SZ,20220510,151.0,156.5,149.6,155.33,154.78,0.55,0.3553,201080.42,3092729.203
361,000858.SZ,20220509,155.01,156.5,152.33,154.78,157.06,-2.28,-1.4517,186236.27,2874663.797
362,000858.SZ,20220506,158.03,159.66,156.51,157.06,161.54,-4.48,-2.7733,190861.39,3007833.166
363,000858.SZ,20220505,160.0,164.46,159.15,161.54,162.13,-0.59,-0.3639,244801.58,3973322.638
364,000858.SZ,20220429,166.3,167.3,158.86,162.13,165.85,-3.72,-2.243,448742.8,7241581.132
365,000858.SZ,20220428,161.4,166.66,160.55,165.85,161.39,4.46,2.7635,257119.94,4235742.307
366,000858.SZ,20220427,158.5,163.41,158.5,161.39,158.5,2.89,1.8233,239277.89,3849331.177
367,000858.SZ,20220426,155.0,161.81,154.54,158.5,155.0,3.5,2.2581,254538.92,4045539.333
368,000858.SZ,20220425,162.0,162.62,154.5,155.0,165.43,-10.43,-6.3048,286350.86,4556272.568
369,000858.SZ,20220422,162.57,166.18,158.98,165.43,162.58,2.85,1.753,200144.22,3268498.121
370,000858.SZ,20220421,164.0,166.53,161.68,162.58,165.9,-3.32,-2.0012,171229.1,2807078.12
371,000858.SZ,20220420,165.49,169.0,161.64,165.9,165.0,0.9,0.5455,206341.07,3422120.976
372,000858.SZ,20220419,168.0,170.0,164.04,165.0,167.18,-2.18,-1.304,164992.69,2740121.569
373,000858.SZ,20220418,168.9,168.9,164.21,167.18,169.9,-2.72,-1.6009,184111.35,3062759.959
374,000858.SZ,20220415,170.0,174.0,168.6,169.9,171.57,-1.67,-0.9734,226439.58,3871918.113
375,000858.SZ,20220414,163.9,173.0,162.93,171.57,162.32,9.25,5.6986,431191.46,7300575.091
376,000858.SZ,20220413,162.8,165.0,160.63,162.32,163.88,-1.56,-0.9519,238854.59,3897075.048
377,000858.SZ,20220412,154.26,164.69,154.26,163.88,153.66,10.22,6.651,334163.91,5333900.918
378,000858.SZ,20220411,158.01,158.68,152.85,153.66,160.59,-6.93,-4.3153,242577.21,3752027.96
379,000858.SZ,20220408,161.0,162.77,159.5,160.59,160.45,0.14,0.0873,165446.28,2661592.736
380,000858.SZ,20220407,159.0,163.89,158.53,160.45,160.01,0.44,0.275,185571.69,2996915.19
381,000858.SZ,20220406,158.0,162.26,157.5,160.01,159.9,0.11,0.0688,179443.05,2866077.985
382,000858.SZ,20220401,155.0,162.23,154.45,159.9,155.06,4.84,3.1214,287494.78,4581621.784
383,000858.SZ,20220331,156.0,156.6,154.5,155.06,156.95,-1.89,-1.2042,201366.48,3126382.334
384,000858.SZ,20220330,152.97,156.95,151.16,156.95,149.18,7.77,5.2085,323672.69,4993851.923
385,000858.SZ,20220329,150.99,153.77,149.11,149.18,151.2,-2.02,-1.336,235211.3,3552871.39
386,000858.SZ,20220328,154.3,154.3,150.5,151.2,157.19,-5.99,-3.8107,274466.34,4167231.496
387,000858.SZ,20220325,163.55,163.58,156.68,157.19,161.36,-4.17,-2.5843,213641.1,3393360.049
388,000858.SZ,20220324,164.4,164.4,160.68,161.36,165.94,-4.58,-2.76,198086.05,3207819.881
389,000858.SZ,20220323,164.32,167.29,162.74,165.94,164.3,1.64,0.9982,184638.77,3049956.331
390,000858.SZ,20220322,165.7,167.3,164.0,164.3,165.71,-1.41,-0.8509,122905.08,2029492.693
391,000858.SZ,20220321,169.75,169.78,165.01,165.71,167.9,-2.19,-1.3043,171054.36,2842223.351
392,000858.SZ,20220318,167.0,169.08,165.0,167.9,168.24,-0.34,-0.2021,185857.04,3107945.064
393,000858.SZ,20220317,168.5,171.86,166.0,168.24,164.8,3.44,2.0874,348291.53,5869489.576
394,000858.SZ,20220316,163.0,165.55,155.14,164.8,157.15,7.65,4.868,348999.69,5622615.397
395,000858.SZ,20220315,163.0,164.78,156.7,157.15,166.27,-9.12,-5.4851,312945.32,5020399.485
396,000858.SZ,20220314,168.99,169.59,166.27,166.27,171.77,-5.5,-3.202,181403.03,3043660.7
397,000858.SZ,20220311,169.0,172.55,167.23,171.77,172.15,-0.38,-0.2207,257971.1,4378229.004
398,000858.SZ,20220310,167.99,172.24,165.99,172.15,162.88,9.27,5.6913,417739.72,7087219.597
399,000858.SZ,20220309,167.0,167.73,156.8,162.88,166.25,-3.37,-2.0271,399218.92,6488949.486
400,000858.SZ,20220308,169.99,171.5,165.27,166.25,166.0,0.25,0.1506,333507.17,5611790.679
401,000858.SZ,20220307,174.25,174.25,165.25,166.0,176.37,-10.37,-5.8797,477389.12,8036888.481
402,000858.SZ,20220304,179.98,181.39,175.88,176.37,182.07,-5.7,-3.1307,312929.74,5577557.113
403,000858.SZ,20220303,189.77,190.2,182.0,182.07,189.2,-7.13,-3.7685,312889.3,5775912.552
404,000858.SZ,20220302,191.3,191.41,188.4,189.2,193.19,-3.99,-2.0653,150164.88,2841554.761
405,000858.SZ,20220301,190.1,193.89,190.06,193.19,190.0,3.19,1.6789,200285.21,3853590.511
406,000858.SZ,20220228,191.0,191.5,187.0,190.0,190.48,-0.48,-0.252,143092.81,2700046.289
407,000858.SZ,20220225,189.99,192.97,189.99,190.48,188.69,1.79,0.9486,136663.74,2611874.594
408,000858.SZ,20220224,194.0,195.0,187.3,188.69,196.2,-7.51,-3.8277,259609.87,4940978.924
409,000858.SZ,20220223,193.27,196.58,192.03,196.2,193.4,2.8,1.4478,147973.43,2875772.247
410,000858.SZ,20220222,197.81,197.93,191.85,193.4,199.2,-5.8,-2.9116,193677.33,3749346.933
411,000858.SZ,20220221,199.71,203.96,197.8,199.2,199.0,0.2,0.1005,151925.67,3044972.483
412,000858.SZ,20220218,197.0,199.38,195.45,199.0,197.44,1.56,0.7901,116143.65,2297554.258
413,000858.SZ,20220217,199.88,200.16,196.82,197.44,199.41,-1.97,-0.9879,130546.43,2583633.352
414,000858.SZ,20220216,199.82,200.63,197.96,199.41,199.8,-0.39,-0.1952,119085.41,2375601.897
415,000858.SZ,20220215,198.8,200.36,196.8,199.8,198.01,1.79,0.904,177390.48,3537513.875
416,000858.SZ,20220214,192.0,199.2,191.5,198.01,194.27,3.74,1.9252,190316.49,3747901.334
417,000858.SZ,20220211,192.5,198.63,191.35,194.27,193.04,1.23,0.6372,273749.28,5365712.651
418,000858.SZ,20220210,195.98,196.5,191.11,193.04,195.98,-2.94,-1.5002,168742.56,3254038.393
419,000858.SZ,20220209,189.0,196.3,189.0,195.98,190.0,5.98,3.1474,237420.57,4585366.336
420,000858.SZ,20220208,195.65,196.33,184.9,190.0,195.62,-5.62,-2.8729,304516.87,5740104.552
421,000858.SZ,20220207,200.0,202.86,194.68,195.62,198.38,-2.76,-1.3913,248080.23,4899710.426
422,000858.SZ,20220128,203.99,205.3,198.0,198.38,203.4,-5.02,-2.468,257814.84,5160817.186
423,000858.SZ,20220127,207.0,211.26,203.17,203.4,206.05,-2.65,-1.2861,209923.25,4339832.716
424,000858.SZ,20220126,208.1,211.76,202.23,206.05,208.36,-2.31,-1.1087,215095.39,4439752.203
425,000858.SZ,20220125,213.55,215.0,208.0,208.36,215.07,-6.71,-3.1199,155582.09,3284058.72
426,000858.SZ,20220124,216.0,217.93,213.2,215.07,217.26,-2.19,-1.008,138008.57,2968569.093
427,000858.SZ,20220121,213.0,218.72,211.22,217.26,213.22,4.04,1.8948,239746.61,5195067.275
428,000858.SZ,20220120,210.8,214.0,208.35,213.22,210.8,2.42,1.148,194685.61,4146262.233
429,000858.SZ,20220119,214.33,214.33,208.28,210.8,211.49,-0.69,-0.3263,144018.64,3039014.332
430,000858.SZ,20220118,208.8,213.98,206.31,211.49,208.84,2.65,1.2689,184748.75,3904185.741
431,000858.SZ,20220117,206.78,209.0,203.5,208.84,207.2,1.64,0.7915,169362.24,3497443.782
432,000858.SZ,20220114,207.01,210.34,206.5,207.2,208.9,-1.7,-0.8138,136467.59,2844403.651
433,000858.SZ,20220113,219.0,219.04,208.0,208.9,217.92,-9.02,-4.1391,267623.34,5678771.184
434,000858.SZ,20220112,215.01,218.09,214.22,217.92,213.36,4.56,2.1372,178942.72,3865370.481
435,000858.SZ,20220111,214.5,216.35,213.05,213.36,214.96,-1.6,-0.7443,131623.34,2819944.192
436,000858.SZ,20220110,215.74,217.63,210.12,214.96,217.66,-2.7,-1.2405,208423.13,4477043.193
437,000858.SZ,20220107,219.47,220.5,216.52,217.66,219.48,-1.82,-0.8292,168682.39,3671458.253
438,000858.SZ,20220106,223.32,226.0,218.14,219.48,223.75,-4.27,-1.9084,197643.47,4366330.606
439,000858.SZ,20220105,222.82,227.28,221.03,223.75,223.56,0.19,0.085,205622.09,4608528.413
440,000858.SZ,20220104,222.66,223.88,218.08,223.56,222.66,0.9,0.4042,201786.73,4460248.125
441,000858.SZ,20211231,225.51,225.8,220.61,222.66,225.5,-2.84,-1.2594,240436.67,5340438.229
442,000858.SZ,20211230,225.07,227.5,223.51,225.5,225.7,-0.2,-0.0886,264768.73,5963128.773
443,000858.SZ,20211229,237.58,237.58,224.1,225.7,237.58,-11.88,-5.0004,349758.96,7998864.967
444,000858.SZ,20211228,236.3,239.58,235.5,237.58,236.21,1.37,0.58,143682.16,3406736.939
445,000858.SZ,20211227,238.9,239.5,233.0,236.21,241.94,-5.73,-2.3684,184053.68,4343284.678
446,000858.SZ,20211224,237.11,245.31,237.11,241.94,237.01,4.93,2.0801,289429.25,7012988.263
447,000858.SZ,20211223,233.33,239.46,229.0,237.01,232.12,4.89,2.1067,282051.16,6610688.703
448,000858.SZ,20211222,232.5,233.5,230.49,232.12,231.65,0.47,0.2029,151998.08,3524368.526
449,000858.SZ,20211221,236.0,237.5,229.0,231.65,236.0,-4.35,-1.8432,234542.47,5446651.924
450,000858.SZ,20211220,235.16,239.47,235.16,236.0,235.16,0.84,0.3572,188827.4,4471963.227
451,000858.SZ,20211217,242.0,242.0,234.86,235.16,243.5,-8.34,-3.4251,254834.52,6040427.057
452,000858.SZ,20211216,244.3,245.1,237.05,243.5,243.8,-0.3,-0.1231,289712.3,6971022.371
453,000858.SZ,20211215,248.1,248.91,243.0,243.8,250.0,-6.2,-2.48,263567.82,6461313.841
454,000858.SZ,20211214,249.0,253.0,246.21,250.0,249.98,0.02,0.008,225573.52,5643907.697
455,000858.SZ,20211213,252.0,257.21,249.0,249.98,247.0,2.98,1.2065,355350.37,9000318.795
456,000858.SZ,20211210,248.72,250.9,244.5,247.0,251.0,-4.0,-1.5936,332274.96,8208024.535
457,000858.SZ,20211209,245.0,254.96,242.68,251.0,244.0,7.0,2.8689,472970.11,11826016.126
458,000858.SZ,20211208,234.01,244.51,231.28,244.0,234.0,10.0,4.2735,397868.91,9593919.616
459,000858.SZ,20211207,235.0,239.65,233.15,234.0,232.3,1.7,0.7318,308904.37,7293861.939
460,000858.SZ,20211206,231.0,235.0,229.0,232.3,229.45,2.85,1.2421,288786.69,6720204.454
461,000858.SZ,20211203,223.5,232.8,223.3,229.45,222.75,6.7,3.0079,340300.29,7800955.259
462,000858.SZ,20211202,220.6,223.9,219.31,222.75,220.56,2.19,0.9929,175309.74,3898019.542
463,000858.SZ,20211201,223.02,224.84,218.11,220.56,218.0,2.56,1.1743,192486.21,4256218.97
464,000858.SZ,20211130,224.98,225.5,218.0,218.0,224.73,-6.73,-2.9947,230145.98,5063790.458
465,000858.SZ,20211129,220.5,225.0,220.25,224.73,222.86,1.87,0.8391,192364.11,4292901.366
466,000858.SZ,20211126,222.86,223.58,219.08,222.86,222.95,-0.09,-0.0404,162472.95,3602490.66
467,000858.SZ,20211125,228.0,229.15,222.17,222.95,224.42,-1.47,-0.655,284628.27,6397889.416
468,000858.SZ,20211124,218.0,227.98,218.0,224.42,214.8,9.62,4.4786,476278.47,10627879.572
469,000858.SZ,20211123,214.99,218.5,213.36,214.8,215.97,-1.17,-0.5417,193866.37,4190535.756
470,000858.SZ,20211122,214.0,222.0,213.0,215.97,212.6,3.37,1.5851,319782.76,6972004.751
471,000858.SZ,20211119,207.88,216.5,207.4,212.6,208.62,3.98,1.9078,242929.59,5188161.635
472,000858.SZ,20211118,209.99,210.98,207.55,208.62,211.51,-2.89,-1.3664,132202.62,2759820.062
473,000858.SZ,20211117,211.05,213.0,209.0,211.51,212.0,-0.49,-0.2311,174214.6,3668952.608
474,000858.SZ,20211116,205.89,213.45,205.11,212.0,204.7,7.3,3.5662,314356.75,6618521.492
475,000858.SZ,20211115,204.99,207.5,203.11,204.7,203.85,0.85,0.417,207244.8,4251527.056
476,000858.SZ,20211112,207.37,207.67,203.11,203.85,206.51,-2.66,-1.2881,157885.12,3227721.076
477,000858.SZ,20211111,205.66,207.0,203.58,206.51,205.7,0.81,0.3938,166520.85,3416388.386
478,000858.SZ,20211110,208.77,209.88,203.2,205.7,208.77,-3.07,-1.4705,172002.67,3532443.273
479,000858.SZ,20211109,209.68,212.68,207.55,208.77,210.99,-2.22,-1.0522,155039.34,3250092.17
480,000858.SZ,20211108,210.0,212.41,207.76,210.99,210.31,0.68,0.3233,156373.86,3290544.446
481,000858.SZ,20211105,206.82,214.7,206.81,210.31,206.82,3.49,1.6875,301429.97,6372245.155
482,000858.SZ,20211104,201.09,207.86,200.3,206.82,199.13,7.69,3.8618,298641.62,6104737.433
483,000858.SZ,20211103,201.52,202.5,198.68,199.13,201.32,-2.19,-1.0878,218919.68,4378799.392
484,000858.SZ,20211102,203.98,205.9,199.65,201.32,204.94,-3.62,-1.7664,349334.47,7067034.632
485,000858.SZ,20211101,200.0,209.52,196.9,204.94,216.51,-11.57,-5.3439,580036.53,11775758.002
486,000858.SZ,20211029,215.27,221.53,215.08,216.51,215.29,1.22,0.5667,236335.32,5148687.289
487,000858.SZ,20211028,217.0,219.98,213.78,215.29,216.0,-0.71,-0.3287,219253.24,4755135.735
488,000858.SZ,20211027,219.01,220.66,214.0,216.0,220.66,-4.66,-2.1118,200484.93,4335703.423
489,000858.SZ,20211026,220.36,223.0,218.0,220.66,220.36,0.3,0.1361,171975.32,3792558.316
490,000858.SZ,20211025,223.0,224.89,218.0,220.36,225.03,-4.67,-2.0753,248159.64,5460700.048
491,000858.SZ,20211022,222.7,228.92,221.01,225.03,220.99,4.04,1.8281,226148.68,5094183.379
492,000858.SZ,20211021,221.0,222.95,219.0,220.99,219.94,1.05,0.4774,157813.85,3483824.011
493,000858.SZ,20211020,220.5,222.2,216.88,219.94,218.97,0.97,0.443,171712.31,3767655.125
494,000858.SZ,20211019,213.0,220.88,213.0,218.97,215.32,3.65,1.6952,271519.71,5912575.916
495,000858.SZ,20211018,224.95,224.95,212.5,215.32,234.32,-19.0,-8.1086,522286.55,11335046.052
496,000858.SZ,20211015,235.8,237.88,230.01,234.32,240.0,-5.68,-2.3667,302157.86,7060878.521
497,000858.SZ,20211014,238.0,244.68,236.16,240.0,239.49,0.51,0.213,240589.6,5770465.386
498,000858.SZ,20211013,228.37,244.6,227.2,239.49,229.34,10.15,4.4257,347774.22,8246438.709
499,000858.SZ,20211012,227.0,230.0,223.01,229.34,227.8,1.54,0.676,203423.73,4632611.152
500,000858.SZ,20211011,229.44,235.23,225.49,227.8,228.22,-0.42,-0.184,261465.75,5990773.979
501,000858.SZ,20211008,220.6,235.98,217.6,228.22,219.39,8.83,4.0248,416278.65,9498183.647
502,000858.SZ,20210930,217.0,223.29,217.0,219.39,218.68,0.71,0.3247,331905.68,7321693.53
503,000858.SZ,20210929,216.89,221.23,212.7,218.68,216.94,1.74,0.8021,311366.8,6769523.772
504,000858.SZ,20210928,220.32,222.6,214.0,216.94,220.57,-3.63,-1.6457,411458.63,8943981.561
505,000858.SZ,20210927,207.62,220.57,207.62,220.57,200.52,20.05,9.999,760065.57,16521941.311
506,000858.SZ,20210924,193.9,204.0,193.06,200.52,194.42,6.1,3.1375,350539.97,7023121.318
507,000858.SZ,20210923,194.82,196.88,192.64,194.42,193.93,0.49,0.2527,188112.96,3661752.983
508,000858.SZ,20210922,197.0,198.5,193.45,193.93,201.95,-8.02,-3.9713,249089.81,4852441.663
509,000858.SZ,20210917,196.0,205.0,194.07,201.95,197.0,4.95,2.5127,294397.02,5901688.645
510,000858.SZ,20210916,196.0,199.58,192.43,197.0,198.5,-1.5,-0.7557,335387.04,6590288.015
511,000858.SZ,20210915,203.0,204.55,196.7,198.5,205.73,-7.23,-3.5143,382035.77,7625717.389
512,000858.SZ,20210914,207.72,209.81,205.24,205.73,207.79,-2.06,-0.9914,235967.42,4881373.812
513,000858.SZ,20210913,212.0,214.7,206.99,207.79,213.7,-5.91,-2.7656,263428.26,5526541.97
514,000858.SZ,20210910,207.33,214.4,206.5,213.7,207.33,6.37,3.0724,318834.73,6744385.341
515,000858.SZ,20210909,207.73,209.21,205.0,207.33,207.72,-0.39,-0.1878,177575.31,3672149.965
